,location_id,latitude,longitude,IsDock
681,440,40.75255434,-73.97282625,1
682,442,40.746646999999996,-73.993915,0
683,443,40.70853074,-73.96408963,1
684,445,40.72740794,-73.98142006,1
685,446,40.74487634,-73.99529885,0
686,447,40.76370739,-73.9851615,1
687,448,40.75660359,-73.9979009,1
688,450,40.76227205,-73.98788205,1
689,453,40.74475148,-73.99915362,1
690,454,40.75455731,-73.96592976,1
691,455,40.75001986,-73.96905301,1
692,456,40.75971079999999,-73.97402311,0
693,458,40.751396,-74.00522600000001,0
694,459,40.746745000000004,-74.007756,0
695,460,40.71285887,-73.96590294,1
696,461,40.73587678,-73.98205027,1
697,462,40.74691959,-74.00451887,1
698,464,40.75934501,-73.96759673,1
699,465,40.75513557,-73.98658032,0
700,466,40.74395411,-73.99144871,0
701,467,40.68312489,-73.97895137,1
702,468,40.7652654,-73.98192338,1
703,469,40.76344058,-73.98268129,1
704,470,40.74345335,-74.00004031,1
705,471,40.71286844,-73.95698119,1
706,472,40.745712100000006,-73.98194829,1
707,473,40.72110063,-73.99192540000001,1
708,474,40.7451677,-73.98683077,0
709,476,40.74394314,-73.97966069,0
710,477,40.75640548,-73.9900262,0
711,478,40.76030096,-73.99884222,1
712,479,40.76019252,-73.9912551,0
713,480,40.76669671,-73.99061728,1
714,481,40.71260486,-73.96264403,1
715,482,40.73935542,-73.99931783,1
716,483,40.73223272,-73.98889957,1
717,484,40.75500254,-73.98014437,0
718,485,40.75038009,-73.98338988,1
719,486,40.7462009,-73.98855723,1
720,487,40.73314259,-73.97573881,1
721,489,40.75066386,-74.00176802,0
722,490,40.751551,-73.993934,0
723,491,40.74096374,-73.98602213,0
724,492,40.75019995,-73.99093085,0
725,493,40.7568001,-73.98291153,0
726,494,40.74734825,-73.99723551,1
727,495,40.76269882,-73.99301222,1
728,496,40.73726186,-73.99238967,0
729,497,40.73704984,-73.99009296,0
730,499,40.76915505,-73.98191841,0
731,500,40.76228826,-73.98336183,1
732,501,40.744219,-73.97121214,0
733,502,40.714215,-73.981346,1
734,503,40.73827428,-73.98751968,1
735,504,40.73221853,-73.98165557,1
736,505,40.74901271,-73.98848395,0
737,507,40.73912601,-73.97973776,1
738,508,40.76341379,-73.99667444,1
739,509,40.7454973,-74.00197139,1
740,513,40.768254,-73.988639,1
741,514,40.76087502,-74.00277668,0
742,515,40.76009437,-73.99461843,1
743,516,40.75206862,-73.96784384,1
744,517,40.751581,-73.97791,0
745,518,40.74780373,-73.97344190000001,0
746,519,40.751872999999996,-73.97770600000001,0
747,520,40.75992262,-73.97648516,0
748,522,40.75714758,-73.97207836,1
749,523,40.75466591,-73.99138152,0
750,525,40.75594159,-74.0021163,0
751,526,40.74765947,-73.98490707,1
752,528,40.74290902,-73.97706058,1
753,529,40.75756989999999,-73.99098507,1
754,530,40.7714967105444,-73.9904603362083,1
755,531,40.71893904,-73.99266288,1
756,532,40.710451,-73.960876,1
757,533,40.75299641,-73.98721619,1
758,534,40.70255065,-74.0127234,1
759,536,40.74144387,-73.97536082,1
760,539,40.71534825,-73.96024116,1
761,540,40.743115553764895,-73.9821535348892,1
762,545,40.736502,-73.97809472,1
763,546,40.74444921,-73.98303529,1
764,72,40.76727216,-73.99392888,1
765,79,40.71911552,-74.00666661,1
766,82,40.71117416,-74.00016545,1
767,83,40.68382604,-73.97632328,1
