station_id,latitude,longitude,count
473,40.72110063,-73.99192540000001,36
474,40.7451677,-73.98683077,76
476,40.74394314,-73.97966069,74
477,40.75640548,-73.9900262,122
478,40.76030096,-73.99884222,33
479,40.76019252,-73.9912551,63
480,40.76669671,-73.99061728,36
481,40.71260486,-73.96264403,16
482,40.73935542,-73.99931783,49
483,40.73223272,-73.98889957,32
484,40.75500254,-73.98014437,144
485,40.75038009,-73.98338988,34
486,40.7462009,-73.98855723,48
487,40.73314259,-73.97573881,37
489,40.75066386,-74.00176802,101
490,40.751551,-73.993934,110
491,40.74096374,-73.98602213,190
492,40.75019995,-73.99093085,79
493,40.7568001,-73.98291153,77
494,40.74734825,-73.99723551,50
495,40.76269882,-73.99301222,44
496,40.73726186,-73.99238967,67
497,40.73704984,-73.99009296,164
499,40.76915505,-73.98191841,95
500,40.76228826,-73.98336183,18
501,40.744219,-73.97121214,65
502,40.714215,-73.981346,10
503,40.73827428,-73.98751968,47
504,40.73221853,-73.98165557,44
505,40.74901271,-73.98848395,111
507,40.73912601,-73.97973776,38
508,40.76341379,-73.99667444,42
509,40.7454973,-74.00197139,40
513,40.768254,-73.988639,21
514,40.76087502,-74.00277668,84
515,40.76009437,-73.99461843,38
516,40.75206862,-73.96784384,17
517,40.751581,-73.97791,114
518,40.74780373,-73.97344190000001,67
519,40.751872999999996,-73.97770600000001,269
520,40.75992262,-73.97648516,112
522,40.75714758,-73.97207836,39
523,40.75466591,-73.99138152,102
525,40.75594159,-74.0021163,114
526,40.74765947,-73.98490707,38
528,40.74290902,-73.97706058,59
529,40.75756989999999,-73.99098507,31
530,40.7714967105444,-73.9904603362083,50
531,40.71893904,-73.99266288,46
532,40.710451,-73.960876,26
533,40.75299641,-73.98721619,25
534,40.70255065,-74.0127234,40
536,40.74144387,-73.97536082,19
539,40.71534825,-73.96024116,27
